time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1866-07-15T06:30:00.000Z,37.7,-121.5,,6,ml,,,,,cdmg,cdmg18660715063000000,2021-01-30T19:12:56.628Z,"Southwest of Stockton, California",earthquake,,,,,reviewed,cdmg,cdmg
1866-03-26T20:12:00.000Z,37,-121.7,,5.8,ml,,,,,cdmg,cdmg18660326201200000,2021-01-30T19:10:14.373Z,"Near Gilroy, California",earthquake,,,,,reviewed,cdmg,cdmg
1865-10-08T20:46:00.000Z,37.2,-121.9,,6.5,mw,,,,,cdmg,cdmg18651008204600000,2021-01-30T19:08:01.393Z,"South of San Jose, California",earthquake,,,,,reviewed,cdmg,cdmg
1865-10-01T17:15:00.000Z,40.8,-124.2,,5.5,ml,,,,,cdmg,cdmg18651001171500000,2021-01-30T19:05:31.678Z,"Near Eureka, California",earthquake,,,,,reviewed,cdmg,cdmg
1865-08-17T15:00:00.000Z,35.54,-90.4,,4.7,mfa,,,,,official,official18650817150000000,2019-08-27T22:36:31.960Z,"Near Marked Tree, Arkansas",earthquake,,,,,reviewed,official,official
1865-05-24T11:21:00.000Z,37.1,-121.8,,5.9,ml,,,,,cdmg,cdmg18650524112100000,2021-01-30T19:02:56.645Z,"South of San Jose, California",earthquake,,,,,reviewed,cdmg,cdmg
1865-03-08T14:30:00.000Z,38.4,-122.6,,4.7,ml,,,,,ushis,ushis119,2019-08-10T00:03:50.801Z,"Near Santa Rosa, California",earthquake,,,,,reviewed,ushis,cdmg
1864-08-18T13:18:00.000Z,39.3,-121,,4.5,ml,,,,,ushis,ushis118,2019-08-09T23:47:29.427Z,"Near Grass Valley, California",earthquake,,,,,reviewed,ushis,cdmg
1864-07-22T06:40:00.000Z,37.6,-122,,4.7,ml,,,,,ushis,ushis117,2019-08-09T23:26:09.076Z,"Alameda County, California",earthquake,,,,,reviewed,ushis,cdmg
1864-05-21T02:01:00.000Z,37.6,-121.9,,5.8,ml,,,,,cdmg,cdmg18640521020100000,2021-01-30T18:56:47.795Z,"Alameda County, California",earthquake,,,,,reviewed,cdmg,cdmg
1864-03-05T16:49:00.000Z,37.5528,-121.855,,6.1,ml,,,,,cdmg,cdmg18640305164900000,2021-01-30T18:53:09.656Z,"Alameda County, California",earthquake,,,,,reviewed,cdmg,cdmg
1864-02-26T13:47:00.000Z,37.2,-121.6,,6.1,ml,,,,,cdmg,cdmg18640226134700000,2021-01-30T18:49:06.985Z,"Santa Clara County, California",earthquake,,,,,reviewed,cdmg,cdmg
1863-12-19T22:38:00.000Z,37.5,-122.2,,4.8,ml,,,,,ushis,ushis113,2019-08-09T20:24:36.182Z,"San Francisco Bay area, California",earthquake,,,,,reviewed,ushis,cdmg
1862-05-27T20:00:00.000Z,32.7,-117.2,,5.9,ml,,,,,ushis,ushis112,2019-08-08T23:16:26.135Z,"San Diego County urban area, California",earthquake,,,,,reviewed,ushis,cdmg
